checklist_id,last_edited_date,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,trip_comments,X,Y,latitude,longitude,time_to_next_sunset,time_to_next_sunrise,time_from_last_sunrise,time_from_last_sunset,is_up,land_cover,fold_id,cell_id,log_duration,time_of_day,time_of_day_fine,dominant_land_cover,daytimes_alt
S57425098,2019-06-16 12:33:43,United States,US,Connecticut,US-CT,New Haven,US-CT-009,,30.0,,,Raynham hill new haven ct,L4597645,P,2019-06-16,12:31:00,obs186744,S57425098,Stationary,P21,EBIRD,2,,,1,True,,,553937.508189361,605453.459816424,41.27509729999979,-72.89063929999999,7.92833333333333,16.7836111111111,7.2175,16.078055555555597,True,22,3,6884,0.6931471805599453,night,12-15,developed,mid-day
S57794620,2019-06-29 18:50:20,United States,US,Wisconsin,US-WI,Dane,US-WI-025,,23.0,,4308912CE,Glacial Drumlin Trail east of Ridge Rd.,L4722152,P,2019-06-29,06:56:00,obs606528,S57794620,Traveling,P64,EBIRD_ATL_WI,170,2.8,,1,True,,,-786838.1036002891,826306.686853771,43.068146799999894,-89.14527650000001,13.733333333333302,22.4075,1.60055555555556,10.2655555555556,True,82,3,4832,5.135798437050262,morning,6-9,baseline,early-morning
S56995350,2019-06-02 11:00:08,United States,US,Texas,US-TX,Collin,US-TX-085,,21.0,,,"2000 Hanakoa Falls Drive, Anna, Texas, US (33.351, -96.573)",L8497681,P,2019-06-02,09:53:00,obs1035681,S56995350,Stationary,P21,EBIRD,5,,,2,True,,,-1585442.55545509,-147706.976453835,33.3510932999996,-96.572879,10.6388888888889,20.4047222222222,3.59111111111111,13.370833333333302,True,41,1,13567,1.6094379124341003,morning,9-12,forest,late-morning
S56960363,2019-06-01 11:15:33,United States,US,Oregon,US-OR,Lane,US-OR-039,US-OR_2519,5.0,,,Siltcoos River--Waxmyrtle Trail,L956477,H,2019-06-01,07:59:00,obs190473,S56960363,Traveling,P22,EBIRD_PNW,15,1.062,,1,True,,,-3466752.52242603,1728331.3497418,43.8771697999999,-124.1433942,12.8841666666667,21.6291666666667,2.3625,11.129722222222199,True,42,2,3879,2.70805020110221,morning,6-9,forest,early-morning
S57729765,2019-06-27 09:02:40,United States,US,New York,US-NY,Orange,US-NY-071,,28.0,,,Crawford Walking Trail,L7707180,H,2019-06-27,07:56:00,obs469706,S57729765,Traveling,P22,EBIRD,66,1.864,,1,True,,,435116.881620635,631610.069709888,41.578030399999896,-74.2874058,12.6563888888889,21.489166666666698,2.5175,11.344166666666698,True,41,3,6517,4.189654742026425,morning,6-9,forest,early-morning
S56968035,2019-06-01 14:55:11,United States,US,Florida,US-FL,Alachua,US-FL-001,,31.0,,,Newnans Lake--Owens-Illinois Park,L2352250,H,2019-06-01,07:35:00,obs213825,S56968035,Traveling,P22,EBIRD,40,0.805,,20,True,,,-264302.18676247104,-705177.5889684409,29.6361563999995,-82.2008443,12.8238888888889,22.8980555555556,1.09861111111111,11.185,True,42,1,15356,3.6888794541139363,morning,6-9,forest,early-morning
S57682390,2019-06-25 13:13:38,United States,US,Arkansas,US-AR,Saline,US-AR-125,,25.0,,,"9 Sanchez Way, Hot Springs Village, Arkansas, US (34.645, -92.899)",L9169062,P,2019-06-25,11:30:00,obs661027,S57682390,Traveling,P22,EBIRD,42,0.402,,1,True,,,-1226240.32556352,-61586.3756308191,34.6447969999997,-92.8990393,8.97388888888889,18.505555555555603,5.4997222222222195,15.028055555555598,True,11,1,12813,3.7376696182833684,morning,9-12,water,late-morning
S57389365,2019-06-15 09:13:14,United States,US,Arkansas,US-AR,Pulaski,US-AR-119,,25.0,,,"219 Beechwood St., Little Rock, AR 72205 (Scheiman)",L877071,P,2019-06-15,07:34:00,obs113578,S57389365,Stationary,P21,EBIRD,39,,,1,True,,,-1172252.30747281,-57107.347081855594,34.7533098999997,-92.3235434,12.8355555555556,22.3605555555556,1.6408333333333303,11.1702777777778,True,24,1,12689,3.6635616461296463,morning,6-9,developed,early-morning
S56964165,2019-06-01 12:58:42,United States,US,Georgia,US-GA,Gwinnett,US-GA-135,,29.0,,,"1490 Ruby Court, Lawrenceville, Georgia, US (33.97, -84.053)",L8927341,P,2019-06-01,12:57:00,obs799137,S56964165,Stationary,P21,EBIRD,10,,,1,True,,,-421643.586602713,-215180.780432233,33.9697464999996,-84.0528412,7.75333333333333,17.481666666666698,6.513611111111111,16.2566666666667,True,22,2,13276,2.302585092994046,night,12-15,developed,mid-day
S57315537,2019-06-12 12:45:24,United States,US,Washington,US-WA,Asotin,US-WA-003,,9.0,,,Grande Ronde River--Boggan's Oasis,L2186231,H,2019-06-07,16:18:00,obs696024,S57315537,Stationary,P21,EBIRD,293,,,1,True,,,-2868676.04342646,1711149.53487985,46.041722799999995,-117.2539902,4.32027777777778,12.6772222222222,11.317222222222199,19.6916666666667,True,71,3,1839,5.680172609017068,afternoon/evening,15-18,baseline,early-evening
S57019553,2019-06-02 22:37:48,United States,US,Michigan,US-MI,Kent,US-MI-081,,23.0,,,Huff Park,L613092,H,2019-06-02,18:06:00,obs1094249,S57019553,Traveling,P22,EBIRD,99,2.424,,2,True,,,-501477.169998262,794943.82285294,43.005799999999894,-85.63498,3.16138888888889,11.989444444444402,12.003333333333302,20.8516666666667,True,22,3,4844,4.59511985013459,afternoon/evening,18-21,developed,early-evening
S57077014,2019-06-04 10:29:26,United States,US,New York,US-NY,Ulster,US-NY-111,,28.0,,,Ulster County Fairgrounds,L7438424,P,2019-06-03,19:30:00,obs1125071,S57077014,Stationary,P21,EBIRD,45,,,2,True,,,448241.773655519,648337.32091964,41.7214079999999,-74.1188818,0.933611111111111,9.88722222222222,14.106388888888901,23.0783333333333,True,41,3,6340,3.8066624897703196,afternoon/evening,18-21,forest,late-evening
S57787996,2019-06-29 14:39:19,United States,US,New York,US-NY,Dutchess,US-NY-027,,13.0,,,near Verbank,L3534485,P,2019-06-02,09:00:00,obs160045,S57787996,Traveling,P22,EBIRD,75,0.805,,1,True,,checking nest boxes,485048.006289879,649773.047559184,41.7142738999999,-73.677063,11.391666666666698,20.3644444444444,3.62861111111111,12.620833333333302,True,41,3,6342,4.31748811353631,morning,9-12,forest,late-morning
S57402315,2019-06-15 16:31:04,United States,US,Tennessee,US-TN,Roane,US-TN-145,US-TN_2862,28.0,,,Heritage Center Greenway Powerhouse Trail,L3638480,H,2019-06-15,07:03:00,obs1002219,S57402315,Traveling,P22,EBIRD,54,1.287,,1,True,,,-442309.715864725,2310.6691044604604,35.915314389055204,-84.39982592937109,13.8780555555556,23.294722222222198,0.7063888888888891,10.1280555555556,True,22,3,11829,3.9889840465642745,morning,6-9,developed,early-morning
S57488686,2019-06-18 14:11:21,United States,US,Oregon,US-OR,Klamath,US-OR-035,,9.0,,,"(42.1348,-122.0303)",L9492796,P,2019-06-18,10:35:00,obs281935,S57488686,Traveling,P22,EBIRD,15,0.507,,1,True,,,-3400845.20904579,1476847.72621862,42.13481699999979,-122.03026399999999,10.1991666666667,18.946944444444398,5.055,13.8061111111111,True,52,2,5825,2.70805020110221,morning,9-12,baseline,late-morning
S57387857,2019-06-15 08:07:13,United States,US,Florida,US-FL,Collier,US-FL-021,,31.0,,,Wilderness Country Club,L3961840,P,2019-06-15,06:48:00,obs599039,S57387857,Traveling,P22,EBIRD,60,2.74,,1,True,,,-233176.305814102,-1095487.09814535,26.1769931999993,-81.7844796,13.5463888888889,23.7777777777778,0.22416666666666699,10.4588888888889,True,21,1,15787,4.0943445622221,morning,6-9,developed,early-morning
S57210055,2019-06-08 20:33:08,United States,US,Oregon,US-OR,Polk,US-OR-053,,5.0,,,Berry Creek Rd--Around parking spot,L6031669,P,2019-06-08,17:24:00,obs562442,S57210055,Stationary,P21,EBIRD_PNW,8,,,1,True,,,-3363440.64291184,1781151.67503951,44.7222105999999,-123.3028371,3.54861111111111,12.0625,11.933333333333302,20.4625,True,42,2,3001,2.0794415416798357,afternoon/evening,15-18,forest,early-evening
S57528712,2019-06-20 07:10:07,United States,US,Maryland,US-MD,Anne Arundel,US-MD-003,,30.0,,,Crofton Meadows (lake),L9407651,P,2019-06-20,05:25:00,obs1384878,S57528712,Traveling,P22,EBIRD,100,2.092,,1,True,,,244596.75461656,338115.372390282,39.012912169068606,-76.6750443287031,15.1763888888889,0.266666666666667,23.736111111111104,8.82777777777778,False,21,1,9076,4.605170185988092,morning,3-6,developed,dawn
S57635583,2019-06-23 20:30:45,United States,US,Massachusetts,US-MA,Barnstable,US-MA-001,,30.0,,,"Dowses Beach, Osterville",L829816,H,2019-06-23,14:45:00,obs429230,S57635583,Stationary,P21,EBIRD,120,,,2,True,,,761104.465808589,661853.6736963061,41.6221796999999,-70.3663588,5.57583333333333,14.384444444444402,9.620555555555551,18.426666666666698,True,11,2,6540,4.787491742782046,afternoon/evening,12-15,water,early-evening
S57108132,2019-06-05 11:53:14,United States,US,Idaho,US-ID,Gem,US-ID-045,,9.0,,,Avimor--Pearl Road,L389793,H,2019-06-05,09:08:00,obs100116,S57108132,Stationary,P21,EBIRD,6,,,1,True,,,-2895461.7668246003,1456456.54620282,43.8539334999998,-116.3074064,12.260833333333302,20.9311111111111,3.0627777777777796,11.751111111111099,True,71,2,3906,1.791759469228055,morning,9-12,baseline,late-morning
G4298540,2019-08-02 13:21:43,United States,US,Virginia,US-VA,Gloucester,US-VA-073,,,,,"Glen Roy Lane, Ware Neck",L9502621,P,2019-06-20,08:00:00,"obs389321,obs182801,obs428815,obs663167","S57534365,S57536287,S58736919,S58870634",Traveling,P22,EBIRD,120,0.805,,6,True,G4298540,"77 degrees, sunny and humid",266979.451772511,160338.66038023098,37.405432399999796,-76.4836172,12.4977777777778,21.756111111111103,2.24694444444444,11.5063888888889,True,90,1,10640,4.787491742782046,morning,6-9,baseline,early-morning
S57301304,2019-10-17 17:34:59,United States,US,Montana,US-MT,Golden Valley,US-MT-037,,17.0,,,"(46.6014,-109.2625)",L9453091,P,2019-06-11,17:56:00,obs43705,S57301304,Stationary,P21,EBIRD,11,,,1,True,,,-2265680.45133981,1548075.79807621,46.6013639999999,-109.26246200000001,3.23527777777778,11.4572222222222,12.54,20.7747222222222,True,71,3,1470,2.3978952727983707,afternoon/evening,15-18,baseline,early-evening
S57482346,2019-06-18 09:47:28,United States,US,West Virginia,US-WV,Kanawha,US-WV-039,,28.0,,,Marmet Lock and Dam,L3376639,H,2019-06-17,14:33:00,obs472806,S57482346,Traveling,P22,EBIRD,175,0.644,,1,True,,"Mostly cloudy, 55%. Breezes. Distance is unique for an out and back trip. Observation was from Belle side of the river.",-181045.262256468,251977.874050713,38.252201099999795,-81.5690231,6.31583333333333,15.4938888888889,8.50777777777778,17.689722222222198,True,41,3,9860,5.1647859739235145,afternoon/evening,12-15,forest,mid-day
S59399330,2019-08-31 11:57:55,United States,US,Colorado,US-CO,Denver,US-CO-031,,18.0,,,A Rocky Mountain Lake Neighborhood,L3628948,P,2019-06-18,20:15:00,obs607258,S59399330,Traveling,P22,EBIRD,30,1.609,,1,True,,,-2160351.20063964,719713.573402683,39.781504299999796,-105.0383949,0.266388888888889,9.28055555555556,14.721666666666698,23.7386111111111,True,22,1,8312,3.4011973816621555,afternoon/evening,18-21,developed,late-evening
S57574933,2020-02-09 12:16:53,United States,US,Texas,US-TX,Fort Bend,US-TX-157,,37.0,,,"Home BYard, Fulshear US-TX (29.6706,-95.9189)",L6698244,P,2019-06-21,19:00:00,obs806574,S57574933,Stationary,P21,EBIRD,60,,,1,True,,Backyard at bird feeders and along shore line.,-1597871.2982353,-563056.540500057,29.6705619999994,-95.918926,1.45083333333333,11.4022222222222,12.6013888888889,22.552777777777802,True,90,1,15277,4.0943445622221,afternoon/evening,18-21,baseline,late-evening
G4290964,2019-06-17 13:37:38,United States,US,South Dakota,US-SD,Minnehaha,US-SD-099,,11.0,,,"26400–26416 458th Ave, Hartford US-SD (43.5574,-97.0495)",L9486684,P,2019-06-17,12:02:00,"obs813232,obs170219","S57458068,S57458849",Traveling,P22,EBIRD,3,2.104,,2,True,G4290964,,-1415374.04904692,974439.4646023109,43.55744299999989,-97.04950600000001,9.164444444444449,17.7430555555556,6.25833333333333,14.8413888888889,True,82,3,4324,1.0986122886681098,night,12-15,baseline,mid-day
S57072316,2019-06-04 06:53:20,United States,US,Wisconsin,US-WI,Oconto,US-WI-083,,23.0,,4508813CE,"10682 County Road Z, Pound US-WI (45.0691,-88.2885) Cutover",L9405299,P,2019-06-04,05:26:00,obs142405,S57072316,Stationary,P21,EBIRD_ATL_WI,27,,,1,True,,,-695975.544573399,1041804.40752231,45.069061999999896,-88.288516,15.1547222222222,23.6947222222222,0.298333333333333,8.85833333333333,True,90,3,2777,3.295836866004329,morning,3-6,baseline,early-morning
S56967410,2019-06-02 01:04:47,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32.0,,,Carpinteria Salt Marsh Nature Park,L3051348,H,2019-06-01,11:07:00,obs34952,S56967410,Traveling,P22,EBIRD,28,0.624,,1,True,,"60F, overcast, calm. Tide +2.93 and falling.",-3574127.88782148,607124.503945731,34.3961230999996,-119.5283666,8.97055555555556,18.661666666666697,5.333611111111111,15.0394444444444,True,11,2,12873,3.332204510175204,morning,9-12,water,late-morning
S57290527,2019-06-11 13:56:40,United States,US,Michigan,US-MI,Keweenaw,US-MI-083,,12.0,,,Fort Wilkins Historic SP,L1784341,H,2019-06-11,13:07:00,obs512197,S57290527,Traveling,P22,EBIRD,31,0.637,,1,True,,,-638161.155189209,1306739.8372273,47.466268099999894,-87.86403890000001,8.68694444444444,16.7852777777778,7.21138888888889,15.323333333333302,True,11,1,931,3.4339872044851463,afternoon/evening,12-15,water,mid-day
S56958482,2019-06-01 10:22:04,United States,US,Arkansas,US-AR,Pulaski,US-AR-119,,25.0,,,"5404 Country Club Blvd, Little Rock US-AR (34.7725,-92.3337)",L7735144,P,2019-06-01,09:19:00,obs1130082,S56958482,Stationary,P21,EBIRD,45,,,1,True,,,-1172879.8440116001,-54863.409500093796,34.7725309999996,-92.3337030000001,10.973055555555598,20.6327777777778,3.3622222222222202,13.0372222222222,True,21,1,12688,3.8066624897703196,morning,9-12,developed,late-morning
S57303112,2019-06-15 20:49:14,United States,US,South Dakota,US-SD,Lawrence,US-SD-081,,17.0,,,Spearfish Canyon--Iron Creek,L977435,H,2019-06-11,15:09:00,obs432927,S57303112,Traveling,P22,EBIRD,19,0.483,,1,True,,,-1934649.86291529,1187700.2912370001,44.373517799999895,-103.91993520000001,5.51333333333333,14.0336111111111,9.964166666666669,18.4961111111111,True,42,2,3419,2.9444389791664403,afternoon/evening,15-18,forest,early-evening
S57097012,2019-06-04 22:20:21,United States,US,Florida,US-FL,Seminole,US-FL-117,,31.0,,,Lake Howell Trail,L9287242,H,2019-06-04,19:30:00,obs1332539,S57097012,Traveling,P22,EBIRD,20,0.805,,1,True,,"Cloudy, windy, there was nearby wildfire so the sky was smoky",-179466.61538836602,-818640.917756243,28.6433386999994,-81.31151209999999,0.8355555555555559,10.951666666666698,13.0461111111111,23.1725,True,22,1,15545,2.995732273553991,afternoon/evening,18-21,developed,late-evening
S57513632,2019-06-19 14:32:44,United States,US,Maryland,US-MD,Baltimore,US-MD-005,,29.0,,,Loch Raven Reservoir--Secondary Dam,L558365,H,2019-06-19,13:21:00,obs555249,S57513632,Traveling,P22,EBIRD,50,1.008,,1,True,,,254691.124080062,384293.19900445297,39.4258494801476,-76.54149272808951,7.25194444444444,16.3025,7.700277777777781,16.7527777777778,True,41,3,8741,3.912023005428146,afternoon/evening,12-15,forest,mid-day
S57451944,2019-06-17 09:27:44,United States,US,Florida,US-FL,Volusia,US-FL-127,,31.0,,,Sanctuary,L7314475,P,2019-06-15,10:02:00,obs1079679,S57451944,Stationary,P21,EBIRD,32,,,1,True,,,-146556.265666021,-770256.2196003341,29.0795559999994,-80.98723100000001,10.3713888888889,20.3797222222222,3.62194444444444,13.633888888888901,True,42,2,15469,3.4657359027997265,morning,9-12,forest,late-morning
S57079551,2019-06-04 11:54:43,United States,US,Minnesota,US-MN,Cook,US-MN-031,,12.0,,,Gun041,L9406853,P,2019-06-04,08:46:00,obs940557,S57079551,Stationary,P21,EBIRD,3,,,1,True,,,-839681.28211832,1359847.97580756,47.74750999999989,-90.56613399999999,12.153333333333302,20.3327777777778,3.65888888888889,11.860833333333302,True,43,1,724,1.0986122886681098,morning,6-9,forest,late-morning
S57275365,2019-06-10 21:31:18,United States,US,Oregon,US-OR,Lane,US-OR-039,,5.0,,,Springfield Washburn District,L1604557,P,2019-06-10,12:26:00,obs269672,S57275365,Traveling,P22,EBIRD_PNW,10,0.647,,1,True,,,-3376889.95173127,1703900.77049005,44.051748999999894,-123.01422099999999,8.47388888888889,17.045555555555598,6.951388888888889,15.5358333333333,True,23,2,3711,2.302585092994046,night,12-15,developed,mid-day
S57992404,2019-07-07 07:59:28,United States,US,Georgia,US-GA,Cobb,US-GA-067,,29.0,,,"4205 Terrace Court Southeast, Smyrna, Georgia, US (33.865, -84.535)",L8167773,P,2019-06-30,13:25:00,obs1192587,S57992404,Stationary,P21,EBIRD,10,,,2,True,,,-466872.87884133897,-224467.578528419,33.8652881999996,-84.5348519,7.468055555555559,17.0975,6.909444444444441,16.5316666666667,True,21,2,13273,2.302585092994046,afternoon/evening,12-15,developed,mid-day
S57800278,2019-06-29 23:06:06,United States,US,Oregon,US-OR,Umatilla,US-OR-059,,10.0,,,FR31--Overlook to East and Northeast,L5988999,P,2019-06-29,20:00:00,obs41063,S57800278,Stationary,P21,EBIRD,5,,,1,True,,,-2950939.31465391,1694188.39307454,45.6089149999999,-118.128459,0.7611111111111108,9.11166666666667,14.8969444444444,23.2372222222222,True,42,1,2256,1.6094379124341003,afternoon/evening,18-21,forest,late-evening
S57608563,2019-06-22 22:19:22,United States,US,Washington,US-WA,Pacific,US-WA-049,,5.0,,,BBS Rte #89-059 Pt 26,L7609361,P,2019-06-22,08:00:00,obs302493,S57608563,Stationary,P21,EBIRD,4,,,1,True,,,-3293206.22022615,1991888.27522066,46.68027899999989,-123.736589,13.207777777777801,21.3625,2.64194444444444,10.7952777777778,True,22,2,1292,1.3862943611198906,morning,6-9,developed,early-morning
S57698939,2019-06-26 00:27:38,United States,US,Virginia,US-VA,Cumberland,US-VA-049,,29.0,,o37078D3SE,"151 Ligontown Road, Farmville, VA",L9408527,P,2019-06-25,23:15:00,obs235384,S57698939,Stationary,P21,EBIRD_ATL_VA,7,,,1,True,,,109588.67970161901,154124.659799197,37.382045499999705,-78.26242140000001,21.3802777777778,6.64888888888889,17.3563888888889,2.62111111111111,False,81,2,10629,1.9459101490553132,night,21-24,baseline,night
S57438742,2019-06-16 19:46:09,United States,US,Virginia,US-VA,Nelson,US-VA-125,US-VA_3810,29.0,,o37078G7SE,Lovingston SE -- Point 13,L9482973,P,2019-06-16,06:39:00,obs788432,S57438742,Stationary,P21,EBIRD_ATL_VA,5,,,1,True,,,61234.101302338495,195744.00973787802,37.761626899999705,-78.8049282,14.001111111111099,23.2327777777778,0.7686111111111109,10.004722222222199,True,41,2,10347,1.6094379124341003,morning,6-9,forest,early-morning
S57413567,2019-06-15 23:03:30,United States,US,Virginia,US-VA,Suffolk,US-VA-800,,27.0,,o36076H5SE,"(36.8856,-76.5329)",L9477311,P,2019-06-15,20:54:00,obs751369,S57413567,Stationary,P21,EBIRD_ATL_VA,8,,,1,True,,,264468.035677326,102538.211198328,36.885593999999706,-76.532903,23.5561111111111,8.87333333333333,15.1275,0.449722222222222,False,82,1,11079,2.0794415416798357,afternoon/evening,18-21,baseline,dusk
S57340125,2019-06-13 11:08:54,United States,US,Indiana,US-IN,Marion,US-IN-097,,22.0,,,"1943 N Spencer Ave, Indianapolis US-IN (39.7938,-86.0800)",L8796383,P,2019-06-13,10:59:00,obs1290420,S57340125,Stationary,P21,EBIRD,5,,,1,True,,,-563170.757486042,441107.30427743396,39.793809999999795,-86.079964,10.2391666666667,19.2763888888889,4.72333333333333,13.768055555555598,True,22,2,8367,1.6094379124341003,morning,9-12,developed,late-morning
S57311718,2019-06-21 13:28:26,United States,US,Georgia,US-GA,Fulton,US-GA-121,,29.0,,,"809–825 Riverside Rd, Roswell US-GA (34.0104,-84.3382)",L9455301,P,2019-06-12,09:42:00,obs1203461,S57311718,Stationary,P21,EBIRD,5,,,1,True,,BHNU target species. 01285-BHNU-US-Georgia Site 8. Pathways near overflow parking for Don White Park (former sand/gravel pit.),-447813.669110599,-209325.188253773,34.0104019999996,-84.338225,11.1172222222222,20.725833333333302,3.27416666666667,12.889722222222199,True,21,2,13174,1.6094379124341003,morning,9-12,developed,late-morning
G4291494,2019-06-17 15:08:16,United States,US,Tennessee,US-TN,Lake,US-TN-095,,26.0,,,Phillipy Pits,L1033003,H,2019-06-17,10:48:00,"obs910205,obs966802","S57459580,S57461907",Traveling,P22,EBIRD,9,1.77,,2,True,G4291494,,-885795.447965185,101124.66580832901,36.483675919370604,-89.40158306031981,9.5,18.8544444444444,5.1475,14.5052777777778,True,82,2,11419,2.1972245773362196,morning,9-12,baseline,late-morning
